ID	Name	Sex	Team	NOC	Sport	Age	Height	Weight	Event
122648	Minnamari "Minttu" Tuominen	F	Finland	FIN	Ice Hockey	19	165	70	Ice Hockey Women's Ice Hockey
122153	Mats Trygg	M	Norway	NOR	Ice Hockey	33	179	85	Ice Hockey Men's Ice Hockey
121955	John Tripp	M	Germany	GER	Ice Hockey	32	191	104	Ice Hockey Men's Ice Hockey
120919	Zuzana Tomkov	F	Slovakia	SVK	Ice Hockey	21	176	73	Ice Hockey Women's Ice Hockey
120826	Ole Kristian Tollefsen	M	Norway	NOR	Ice Hockey	25	188	95	Ice Hockey Men's Ice Hockey
120709	Jonathan Bryan Toews	M	Canada	CAN	Ice Hockey	21	188	95	Ice Hockey Men's Ice Hockey
120593	Svetlana Valeryevna Tkachova	F	Russia	RUS	Ice Hockey	25	170	60	Ice Hockey Women's Ice Hockey
120405	Kimmo Samuel Timonen	M	Finland	FIN	Ice Hockey	34	177	84	Ice Hockey Men's Ice Hockey
120377	Anna Katarina Timglas	F	Sweden	SWE	Ice Hockey	24	168	62	Ice Hockey Women's Ice Hockey
120330	Nina Minttu Maria Tikkinen	F	Finland	FIN	Ice Hockey	23	170	66	Ice Hockey Women's Ice Hockey
120079	Joseph Eric "Joe" Thornton	M	Canada	CAN	Ice Hockey	30	193	102	Ice Hockey Men's Ice Hockey
120048	Patrick Thoresen	M	Norway	NOR	Ice Hockey	26	182	92	Ice Hockey Men's Ice Hockey
119851	Timothy "Tim" Thomas, Jr.	M	United States	USA	Ice Hockey	35	180	91	Ice Hockey Men's Ice Hockey
119521	Karen Thatcher	F	United States	USA	Ice Hockey	25	174	71	Ice Hockey Women's Ice Hockey
119485	Sandra Thalmann	F	Switzerland	SUI	Ice Hockey	17	163	68	Ice Hockey Women's Ice Hockey
119256	Svetlana Sergeyevna Terentyeva	F	Russia	RUS	Ice Hockey	26	164	66	Ice Hockey Women's Ice Hockey
118423	Tang Liang	F	China	CHN	Ice Hockey	24	163	54	Ice Hockey Women's Ice Hockey
118254	Tan Anqi	F	China	CHN	Ice Hockey	23	175	67	Ice Hockey Women's Ice Hockey
118140	Per Henrik Tallinder	M	Sweden	SWE	Ice Hockey	31	193	98	Ice Hockey Men's Ice Hockey
117307	Shannon Lynn Szabados	F	Canada	CAN	Ice Hockey	23	175	65	Ice Hockey Women's Ice Hockey
117264	Aleksandr Valeryevich Syomin	M	Russia	RUS	Ice Hockey	25	189	95	Ice Hockey Men's Ice Hockey
116891	Frida Anna Linna Svedin-Thunstrm	F	Sweden	SWE	Ice Hockey	20	172	75	Ice Hockey Women's Ice Hockey
116704	Ryan Suter	M	United States	USA	Ice Hockey	25	185	91	Ice Hockey Men's Ice Hockey
116489	Sun Rui	F	China	CHN	Ice Hockey	27	169	60	Ice Hockey Women's Ice Hockey
116406	Alexander Sulzer	M	Germany	GER	Ice Hockey	25	187	92	Ice Hockey Men's Ice Hockey
116017	Marco Johann Sturm	M	Germany	GER	Ice Hockey	31	180	90	Ice Hockey Men's Ice Hockey
115999	Jozef Stmpel	M	Slovakia	SVK	Ice Hockey	37	190	100	Ice Hockey Men's Ice Hockey
115741	Mark Streit	M	Switzerland	SUI	Ice Hockey	32	181	93	Ice Hockey Men's Ice Hockey
115724	Martin trbk	M	Slovakia	SVK	Ice Hockey	35	191	96	Ice Hockey Men's Ice Hockey
115213	Anja Stiefel	F	Switzerland	SUI	Ice Hockey	19	160	60	Ice Hockey Women's Ice Hockey
114486	Paul Stastny	M	United States	USA	Ice Hockey	24	183	93	Ice Hockey Men's Ice Hockey
114468	Nikolay Aleksandrovich Stasenko	M	Belarus	BLR	Ice Hockey	22	190	95	Ice Hockey Men's Ice Hockey
114464	Andrey Leonidovich Stas	M	Belarus	BLR	Ice Hockey	21	187	83	Ice Hockey Men's Ice Hockey
114133	Kelli Allison Stack	F	United States	USA	Ice Hockey	22	165	62	Ice Hockey Women's Ice Hockey
114108	Eric Craig Staal	M	Canada	CAN	Ice Hockey	25	193	93	Ice Hockey Men's Ice Hockey
114085	Kim St-Pierre	F	Canada	CAN	Ice Hockey	31	175	71	Ice Hockey Women's Ice Hockey
114004	Julien Sprunger	M	Switzerland	SUI	Ice Hockey	24	196	90	Ice Hockey Men's Ice Hockey
114001	Jnis Sprukts	M	Latvia	LAT	Ice Hockey	28	189	85	Ice Hockey Men's Ice Hockey
113817	Lars Erik Spets	M	Norway	NOR	Ice Hockey	24	178	82	Ice Hockey Men's Ice Hockey
113353	Tatyana Yuryevna Sotnikova	F	Russia	RUS	Ice Hockey	29	167	59	Ice Hockey Women's Ice Hockey
113350	Kristaps Sotnieks	M	Latvia	LAT	Ice Hockey	23	183	94	Ice Hockey Men's Ice Hockey
113326	Colleen Sostorics	F	Canada	CAN	Ice Hockey	30	163	76	Ice Hockey Women's Ice Hockey
113311	Olga Petrovna Sosina	F	Russia	RUS	Ice Hockey	17	163	77	Ice Hockey Women's Ice Hockey
112473	Yekaterina Vyacheslavovna Smolentseva	F	Russia	RUS	Ice Hockey	28	176	64	Ice Hockey Women's Ice Hockey
111988	Dominique Tanja Slongo	F	Switzerland	SUI	Ice Hockey	21	158	55	Ice Hockey Women's Ice Hockey
111823	Per-ge Skrder	M	Norway	NOR	Ice Hockey	31	180	92	Ice Hockey Men's Ice Hockey
111786	Krlis Skrasti	M	Latvia	LAT	Ice Hockey	35	188	85	Ice Hockey Men's Ice Hockey
111409	Saija Katariina Sirvi-Tarkki	F	Finland	FIN	Ice Hockey	27	172	60	Ice Hockey Women's Ice Hockey
111396	Aleksejs irokovs	M	Latvia	LAT	Ice Hockey	28	183	86	Ice Hockey Men's Ice Hockey
109687	Shi Yao	F	China	CHN	Ice Hockey	23	178	70	Ice Hockey Women's Ice Hockey
108826	Marina Vladimirovna Sergina	F	Russia	RUS	Ice Hockey	23	168	68	Ice Hockey Women's Ice Hockey
108422	Teemu Ilmari Selnne	M	Finland	FIN	Ice Hockey	39	182	91	Ice Hockey Men's Ice Hockey
108386	Andrej Sekera	M	Slovakia	SVK	Ice Hockey	23	183	91	Ice Hockey Men's Ice Hockey
108314	Dennis Seidenberg	M	Germany	GER	Ice Hockey	28	184	95	Ice Hockey Men's Ice Hockey
108246	Mathias Seger	M	Switzerland	SUI	Ice Hockey	32	181	86	Ice Hockey Men's Ice Hockey
108163	Lars Henrik Sedin	M	Sweden	SWE	Ice Hockey	29	188	87	Ice Hockey Men's Ice Hockey
108162	Erik Daniel Sedin	M	Sweden	SWE	Ice Hockey	29	185	85	Ice Hockey Men's Ice Hockey
108069	Brent Seabrook	M	Canada	CAN	Ice Hockey	24	190	100	Ice Hockey Men's Ice Hockey
107082	Christopher "Chris" Schmidt	M	Germany	GER	Ice Hockey	33	189	91	Ice Hockey Men's Ice Hockey
107063	Jennifer Lynn "Jenny" Schmidgall-Potter	F	United States	USA	Ice Hockey	31	163	66	Ice Hockey Women's Ice Hockey
106715	Florence Schelling	F	Switzerland	SUI	Ice Hockey	20	174	65	Ice Hockey Women's Ice Hockey
106644	Molly Patricia Schaus	F	United States	USA	Ice Hockey	21	175	71	Ice Hockey Women's Ice Hockey
106424	Luca Sbisa	M	Switzerland	SUI	Ice Hockey	20	188	92	Ice Hockey Men's Ice Hockey
105972	Miroslav atan	M	Slovakia	SVK	Ice Hockey	35	188	89	Ice Hockey Men's Ice Hockey
105495	Raffaele Sannitz	M	Switzerland	SUI	Ice Hockey	26	187	93	Ice Hockey Men's Ice Hockey
104834	Sami Sakari Salo	M	Finland	FIN	Ice Hockey	35	190	93	Ice Hockey Men's Ice Hockey
104716	Ruslan Albertovich Saley	M	Belarus	BLR	Ice Hockey	35	184	96	Ice Hockey Men's Ice Hockey
103979	Mari Susanna Saarinen	F	Finland	FIN	Ice Hockey	28	172	66	Ice Hockey Women's Ice Hockey
103766	Robert Shane "Bobby" Ryan (Stevenson-)	M	United States	USA	Ice Hockey	22	188	95	Ice Hockey Men's Ice Hockey
103763	Aleksandr Nikolayevich Ryadinsky	M	Belarus	BLR	Ice Hockey	31	189	83	Ice Hockey Men's Ice Hockey
103725	Tuomo Iisakki Ruutu	M	Finland	FIN	Ice Hockey	26	182	89	Ice Hockey Men's Ice Hockey
103724	Jarkko Samuli Ruutu	M	Finland	FIN	Ice Hockey	34	188	93	Ice Hockey Men's Ice Hockey
103683	Ivo Rthemann	M	Switzerland	SUI	Ice Hockey	33	172	77	Ice Hockey Men's Ice Hockey
103486	Danijela Kristina Rundqvist	F	Sweden	SWE	Ice Hockey	25	178	75	Ice Hockey Women's Ice Hockey
103351	Angela Marie Ruggiero	F	United States	USA	Ice Hockey	30	175	86	Ice Hockey Women's Ice Hockey
103150	Martin Nikolai Rymark	M	Norway	NOR	Ice Hockey	23	184	86	Ice Hockey Men's Ice Hockey
102459	Maria Elisabeth Rooth	F	Sweden	SWE	Ice Hockey	30	176	72	Ice Hockey Women's Ice Hockey
102142	Tom Rolinek	M	Czech Republic	CZE	Ice Hockey	29	177	83	Ice Hockey Men's Ice Hockey
100673	Claudia Riechsteiner	F	Switzerland	SUI	Ice Hockey	24	167	65	Ice Hockey Women's Ice Hockey
100499	Michael "Mike" Richards	M	Canada	CAN	Ice Hockey	25	180	88	Ice Hockey Men's Ice Hockey
99876	Arvds Reis	M	Latvia	LAT	Ice Hockey	31	180	90	Ice Hockey Men's Ice Hockey
99488	Mielis Rdlihs	M	Latvia	LAT	Ice Hockey	25	180	83	Ice Hockey Men's Ice Hockey
99487	Krijnis Rdlihs	M	Latvia	LAT	Ice Hockey	29	189	93	Ice Hockey Men's Ice Hockey
99138	Noora Helena Rty	F	Finland	FIN	Ice Hockey	20	165	70	Ice Hockey Women's Ice Hockey
98893	Karoliina Stina Margaretha Rantamki	F	Finland	FIN	Ice Hockey	31	163	65	Ice Hockey Women's Ice Hockey
98872	Andr Rankel	M	Germany	GER	Ice Hockey	24	186	92	Ice Hockey Men's Ice Hockey
98526	Edita Rakov	F	Slovakia	SVK	Ice Hockey	31	171	64	Ice Hockey Women's Ice Hockey
98454	Annina Rajahuhta	F	Finland	FIN	Ice Hockey	20	164	70	Ice Hockey Women's Ice Hockey
98265	Brian Christopher Rafalski	M	United States	USA	Ice Hockey	36	178	89	Ice Hockey Men's Ice Hockey
98228	Aleksandr Valeryevich Radulov	M	Russia	RUS	Ice Hockey	23	186	91	Ice Hockey Men's Ice Hockey
98156	Branko Radivojevi	M	Slovakia	SVK	Ice Hockey	29	186	90	Ice Hockey Men's Ice Hockey
97754	Qi Xueting	F	China	CHN	Ice Hockey	23	158	58	Ice Hockey Women's Ice Hockey
97456	Georgijs Pujacs	M	Latvia	LAT	Ice Hockey	28	184	105	Ice Hockey Men's Ice Hockey
97280	Anna Aleksandrovna Prugova	F	Russia	RUS	Ice Hockey	16	175	62	Ice Hockey Women's Ice Hockey
97188	Christopher Robert "Chris" Pronger	M	Canada	CAN	Ice Hockey	35	198	100	Ice Hockey Men's Ice Hockey
96792	Petra Pravlkov	F	Slovakia	SVK	Ice Hockey	24	175	72	Ice Hockey Women's Ice Hockey
96539	Marie-Philip Poulin	F	Canada	CAN	Ice Hockey	18	169	72	Ice Hockey Women's Ice Hockey
96363	Mariia Posa	F	Finland	FIN	Ice Hockey	21	164	59	Ice Hockey Women's Ice Hockey
95940	Zoya Grigoryevna Polunina	F	Russia	RUS	Ice Hockey	18	170	65	Ice Hockey Women's Ice Hockey
95781	Roman Polk	M	Czech Republic	CZE	Ice Hockey	23	186	105	Ice Hockey Men's Ice Hockey
95538	Martin Plss	M	Switzerland	SUI	Ice Hockey	32	175	85	Ice Hockey Men's Ice Hockey
95444	Tom Plekanec	M	Czech Republic	CZE	Ice Hockey	27	179	89	Ice Hockey Men's Ice Hockey
95233	Joni Pitknen	M	Finland	FIN	Ice Hockey	26	191	97	Ice Hockey Men's Ice Hockey
95093	Cherie Piper	F	Canada	CAN	Ice Hockey	28	168	76	Ice Hockey Women's Ice Hockey
94175	Kristina Valentinovna Petrovskaya	F	Russia	RUS	Ice Hockey	29	170	64	Ice Hockey Women's Ice Hockey
93592	Corey Perry	M	Canada	CAN	Ice Hockey	24	190	95	Ice Hockey Men's Ice Hockey
93492	Olga Viktorovna Permyakova	F	Russia	RUS	Ice Hockey	27	171	67	Ice Hockey Women's Ice Hockey
92922	Heidi Marianne Pelttari	F	Finland	FIN	Ice Hockey	24	166	67	Ice Hockey Women's Ice Hockey
92919	Ville Sakari Peltonen	M	Finland	FIN	Ice Hockey	36	180	79.5	Ice Hockey Men's Ice Hockey
92271	Joseph James "Joe" Pavelski	M	United States	USA	Ice Hockey	25	180	86	Ice Hockey Men's Ice Hockey
92143	Dimitri Ptzold	M	Germany	GER	Ice Hockey	27	180	80	Ice Hockey Men's Ice Hockey
92012	Thierry Paterlini	M	Switzerland	SUI	Ice Hockey	34	184	95	Ice Hockey Men's Ice Hockey
91427	Zachary Justin "Zach" Parise	M	United States	USA	Ice Hockey	25	170	89	Ice Hockey Men's Ice Hockey
90756	igmund Plffy	M	Slovakia	SVK	Ice Hockey	37	179	86	Ice Hockey Men's Ice Hockey
90591	Olof Samuel Phlsson	M	Sweden	SWE	Ice Hockey	32	181	94	Ice Hockey Men's Ice Hockey
90164	Aleksandr Mikhaylovich Ovechkin	M	Russia	RUS	Ice Hockey	24	189	99	Ice Hockey Men's Ice Hockey
90081	Caroline Ouellette	F	Canada	CAN	Ice Hockey	30	180	77	Ice Hockey Women's Ice Hockey
89825	Lisa Cecilia stberg	F	Sweden	SWE	Ice Hockey	19	166	67	Ice Hockey Women's Ice Hockey
89540	Petra Orszghov	F	Slovakia	SVK	Ice Hockey	28	168	58	Ice Hockey Women's Ice Hockey
89515	Richard Brooks Orpik	M	United States	USA	Ice Hockey	29	188	99	Ice Hockey Men's Ice Hockey
89203	Mariya Asanovna Onolbayeva	F	Russia	RUS	Ice Hockey	31	178	78	Ice Hockey Women's Ice Hockey
88693	Mathis Olimb	M	Norway	NOR	Ice Hockey	24	179	83	Ice Hockey Men's Ice Hockey
88288	Kenneth Mattias hlund	M	Sweden	SWE	Ice Hockey	33	191	100	Ice Hockey Men's Ice Hockey
88040	David Johnny Oduya	M	Sweden	SWE	Ice Hockey	28	183	86	Ice Hockey Men's Ice Hockey
87411	Lucrce Nussbaum	F	Switzerland	SUI	Ice Hockey	23	173	67	Ice Hockey Women's Ice Hockey
86887	Emma Elisabeth Nordin	F	Sweden	SWE	Ice Hockey	18	168	70	Ice Hockey Women's Ice Hockey
86603	Aleksandrs iivijs	M	Latvia	LAT	Ice Hockey	33	177	77	Ice Hockey Men's Ice Hockey
86530	Janne Juhani Niskala	M	Finland	FIN	Ice Hockey	28	184	85	Ice Hockey Men's Ice Hockey
86320	Ilya Vladimirovich Nikulin	M	Russia	RUS	Ice Hockey	27	191	98	Ice Hockey Men's Ice Hockey
85922	Scott Niedermayer	M	Canada	CAN	Ice Hockey	36	185	91	Ice Hockey Men's Ice Hockey
85514	Frida Margareta Nevalainen	F	Sweden	SWE	Ice Hockey	23	165	64	Ice Hockey Women's Ice Hockey
84605	Rick McLaren Nash	M	Canada	CAN	Ice Hockey	25	193	93	Ice Hockey Men's Ice Hockey
83992	Yevgeny Viktorovich Nabokov	M	Russia	RUS	Ice Hockey	34	183	90	Ice Hockey Men's Ice Hockey
83982	Katrin Nabholz	F	Switzerland	SUI	Ice Hockey	23	168	56	Ice Hockey Women's Ice Hockey
83922	Klara Lovisa Myrn	F	Sweden	SWE	Ice Hockey	18	172	69	Ice Hockey Women's Ice Hockey
83570	Douglas Thomas Lars Murray	M	Sweden	SWE	Ice Hockey	29	190	108	Ice Hockey Men's Ice Hockey
83197	Travis James "T. J." Mulock	M	Germany	GER	Ice Hockey	24	183	88	Ice Hockey Men's Ice Hockey
83110	Marcel Mller	M	Germany	GER	Ice Hockey	21	193	98	Ice Hockey Men's Ice Hockey
82303	Brenden Morrow	M	Canada	CAN	Ice Hockey	31	180	96	Ice Hockey Men's Ice Hockey
82215	Aleksey Alekseyevich Morozov	M	Russia	RUS	Ice Hockey	32	185	82	Ice Hockey Men's Ice Hockey
81842	Zuzana Moravkov	F	Slovakia	SVK	Ice Hockey	29	165	60	Ice Hockey Women's Ice Hockey
81381	Thibaut Monnet	M	Switzerland	SUI	Ice Hockey	28	183	83	Ice Hockey Men's Ice Hockey
80794	Jan Fredrik Modin	M	Sweden	SWE	Ice Hockey	35	193	99	Ice Hockey Men's Ice Hockey
79935	Ryan Dean Miller	M	United States	USA	Ice Hockey	29	188	76	Ice Hockey Men's Ice Hockey
79680	Meaghan Mikkelson	F	Canada	CAN	Ice Hockey	25	175	67	Ice Hockey Women's Ice Hockey
79624	Andrey Aleksandrovich Mikhalyov	M	Belarus	BLR	Ice Hockey	31	185	90	Ice Hockey Men's Ice Hockey
79515	Antti Markus Miettinen	M	Finland	FIN	Ice Hockey	29	183	86	Ice Hockey Men's Ice Hockey
79433	Rahel Michielin	F	Switzerland	SUI	Ice Hockey	19	165	52	Ice Hockey Women's Ice Hockey
79359	Zbynk Michlek	M	Czech Republic	CZE	Ice Hockey	27	188	95	Ice Hockey Men's Ice Hockey
79357	Milan Michlek	M	Czech Republic	CZE	Ice Hockey	25	188	102	Ice Hockey Men's Ice Hockey
79278	Andrey Anatolyevich Mezin	M	Belarus	BLR	Ice Hockey	35	180	76	Ice Hockey Men's Ice Hockey
79080	Andrej Meszro	M	Slovakia	SVK	Ice Hockey	24	188	100	Ice Hockey Men's Ice Hockey
78979	Terhi Eveliina Mertanen	F	Finland	FIN	Ice Hockey	28	166	68	Ice Hockey Women's Ice Hockey
78417	Dmitry Viktorovich Meleshko	M	Belarus	BLR	Ice Hockey	27	181	81	Ice Hockey Men's Ice Hockey
78251	Gints Meija	M	Latvia	LAT	Ice Hockey	22	183	72	Ice Hockey Men's Ice Hockey
78222	Christine Meier	F	Switzerland	SUI	Ice Hockey	23	169	68	Ice Hockey Women's Ice Hockey
77776	Brianne Lea McLaughlin	F	United States	USA	Ice Hockey	22	173	59	Ice Hockey Women's Ice Hockey
76373	Michaela Matejov	F	Slovakia	SVK	Ice Hockey	23	169	57	Ice Hockey Women's Ice Hockey
76061	Edgars Masaskis	M	Latvia	LAT	Ice Hockey	29	176	80	Ice Hockey Men's Ice Hockey
76010	Gisle Marie "Gigi" Marvin	F	United States	USA	Ice Hockey	22	173	75	Ice Hockey Women's Ice Hockey
75962	Stefanie Marty	F	Switzerland	SUI	Ice Hockey	21	168	72	Ice Hockey Women's Ice Hockey
75959	Julia Marty	F	Switzerland	SUI	Ice Hockey	21	169	69	Ice Hockey Women's Ice Hockey
75654	Kim Kristine Martin-Hasson	F	Sweden	SWE	Ice Hockey	23	166	68	Ice Hockey Women's Ice Hockey
75239	Patrick Denis Marleau	M	Canada	CAN	Ice Hockey	30	188	95	Ice Hockey Men's Ice Hockey
75179	Andrey Viktorovich Markov	M	Russia	RUS	Ice Hockey	31	183	92	Ice Hockey Men's Ice Hockey
74179	Ryan Gregory Malone	M	United States	USA	Ice Hockey	30	193	100	Ice Hockey Men's Ice Hockey
74105	Yevgeny Vladimirovich Malkin	M	Russia	RUS	Ice Hockey	23	192	86	Ice Hockey Men's Ice Hockey
73916	Aleksandr Petrovich Makritsky	M	Belarus	BLR	Ice Hockey	38	186	90	Ice Hockey Men's Ice Hockey
73102	Carla MacLeod	F	Canada	CAN	Ice Hockey	27	163	63	Ice Hockey Women's Ice Hockey
72740	Ma Rui	F	China	CHN	Ice Hockey	20	172	69	Ice Hockey Women's Ice Hockey
72683	Andr Lysensten	M	Norway	NOR	Ice Hockey	21	194	112	Ice Hockey Men's Ice Hockey
72599	Toni Petteri Lydman	M	Finland	FIN	Ice Hockey	32	185	92	Ice Hockey Men's Ice Hockey
72407	Roberto Luongo	M	Canada	CAN	Ice Hockey	30	190	93	Ice Hockey Men's Ice Hockey
72346	Bjrn Henrik Lundqvist	M	Sweden	SWE	Ice Hockey	27	185	87	Ice Hockey Men's Ice Hockey
72255	Lars Erik Lund	M	Norway	NOR	Ice Hockey	35	188	95	Ice Hockey Men's Ice Hockey
71643	Lou Yue	F	China	CHN	Ice Hockey	22	160	60	Ice Hockey Women's Ice Hockey
70707	Liu Zhixin	F	China	CHN	Ice Hockey	16	165	52	Ice Hockey Women's Ice Hockey
70267	Rosa Lindstedt	F	Finland	FIN	Ice Hockey	22	186	80	Ice Hockey Women's Ice Hockey
69714	Nicklas Erik Lidstrm	M	Sweden	SWE	Ice Hockey	39	188	88	Ice Hockey Men's Ice Hockey
68857	Sami Lepist	M	Finland	FIN	Ice Hockey	25	186	85	Ice Hockey Men's Ice Hockey
68642	Romano Lemm	M	Switzerland	SUI	Ice Hockey	25	182	86	Ice Hockey Men's Ice Hockey
68493	Darcia Leimgruber	F	Switzerland	SUI	Ice Hockey	20	162	62	Ice Hockey Women's Ice Hockey
68415	Jere Kalervo Lehtinen	M	Finland	FIN	Ice Hockey	36	183	88.5	Ice Hockey Men's Ice Hockey
68373	Kathrin Lehmann	F	Switzerland	SUI	Ice Hockey	29	172	70	Ice Hockey Women's Ice Hockey
67627	Yekaterina Sergeyevna Lebedeva	F	Russia	RUS	Ice Hockey	20	165	69	Ice Hockey Women's Ice Hockey
67297	Erika Lyn Lawler	F	United States	USA	Ice Hockey	23	152	59	Ice Hockey Women's Ice Hockey
67238	Rodrigo Lavi	M	Latvia	LAT	Ice Hockey	35	180	84	Ice Hockey Men's Ice Hockey
66450	Jamie Craig Langenbrunner	M	United States	USA	Ice Hockey	34	185	93	Ice Hockey Men's Ice Hockey
66235	Monique Edith Lamoureux (-Kolls)	F	United States	USA	Ice Hockey	20	168	70	Ice Hockey Women's Ice Hockey
66233	Jocelyne Nicole Lamoureux	F	United States	USA	Ice Hockey	20	168	70	Ice Hockey Women's Ice Hockey
65665	Charline "Charlie" Labont	F	Canada	CAN	Ice Hockey	27	175	72	Ice Hockey Women's Ice Hockey
65616	Emma Kriistina Laaksonen-Terho	F	Finland	FIN	Ice Hockey	28	159	60	Ice Hockey Women's Ice Hockey
64797	Aleksandr Viktorovich Kulakov	M	Belarus	BLR	Ice Hockey	26	182	89	Ice Hockey Men's Ice Hockey
64778	Lasse Juhani Kukkonen	M	Finland	FIN	Ice Hockey	28	183	85	Ice Hockey Men's Ice Hockey
64528	Pavel Kubina	M	Czech Republic	CZE	Ice Hockey	32	196	113	Ice Hockey Men's Ice Hockey
64495	Filip Kuba	M	Czech Republic	CZE	Ice Hockey	33	192	91	Ice Hockey Men's Ice Hockey
64265	Hans Niklas Kronwall	M	Sweden	SWE	Ice Hockey	29	183	86	Ice Hockey Men's Ice Hockey
63957	David Kreji	M	Czech Republic	CZE	Ice Hockey	23	183	80	Ice Hockey Men's Ice Hockey
63591	Viktor Nikolayevich Kozlov	M	Russia	RUS	Ice Hockey	34	195	103	Ice Hockey Men's Ice Hockey
63436	Ilya Valeryevich Kovalchuk	M	Russia	RUS	Ice Hockey	26	188	104	Ice Hockey Men's Ice Hockey
63433	Vitaly Nikolayevich Koval	M	Belarus	BLR	Ice Hockey	29	188	100	Ice Hockey Men's Ice Hockey
63153	Viktor Pavlovich Kostyuchonok	M	Belarus	BLR	Ice Hockey	30	187	94	Ice Hockey Men's Ice Hockey
63119	Sergey Olegovich Kostitsyn	M	Belarus	BLR	Ice Hockey	22	183	89	Ice Hockey Men's Ice Hockey
62827	Konstantin Nikolayevich Korneyev	M	Russia	RUS	Ice Hockey	25	180	82	Ice Hockey Men's Ice Hockey
62661	Tom Kopeck	M	Slovakia	SVK	Ice Hockey	28	191	91	Ice Hockey Men's Ice Hockey
62290	Konstantin Yevgenyevich Koltsov	M	Belarus	BLR	Ice Hockey	28	185	87	Ice Hockey Men's Ice Hockey
62272	Sergey Afanasyevich Kolosov	M	Belarus	BLR	Ice Hockey	23	193	92	Ice Hockey Men's Ice Hockey
62033	Saku Antero Koivu	M	Finland	FIN	Ice Hockey	35	179	81.5	Ice Hockey Men's Ice Hockey
62032	Mikko Sakari Koivu	M	Finland	FIN	Ice Hockey	26	189	92	Ice Hockey Men's Ice Hockey
61501	Hilary Atwood Knight	F	United States	USA	Ice Hockey	20	180	79	Ice Hockey Women's Ice Hockey
61289	Manuel Klinge	M	Germany	GER	Ice Hockey	25	180	80	Ice Hockey Men's Ice Hockey
60622	Miikka Sakari Kiprusoff	M	Finland	FIN	Ice Hockey	33	185	85	Ice Hockey Men's Ice Hockey
60522	Gina Kingsbury	F	Canada	CAN	Ice Hockey	28	173	62	Ice Hockey Women's Ice Hockey
59366	Alyona Andreyevna Khomich	F	Russia	RUS	Ice Hockey	28	168	53	Ice Hockey Women's Ice Hockey
58922	Philip Joseph "Phil" Kessel, Jr.	M	United States	USA	Ice Hockey	22	183	92	Ice Hockey Men's Ice Hockey
58914	Ryan James Kesler	M	United States	USA	Ice Hockey	25	188	92	Ice Hockey Men's Ice Hockey
58494	Rebecca D. "Becky" Kellar (-Duke)	F	Canada	CAN	Ice Hockey	35	170	71	Ice Hockey Women's Ice Hockey
58450	Duncan Keith	M	Canada	CAN	Ice Hockey	26	185	88	Ice Hockey Men's Ice Hockey
58084	Juha Pekka Kaunismki	M	Norway	NOR	Ice Hockey	30	187	88	Ice Hockey Men's Ice Hockey
57769	Michelle Karvinen	F	Finland	FIN	Ice Hockey	19	166	69	Ice Hockey Women's Ice Hockey
57747	Mrti Karsums	M	Latvia	LAT	Ice Hockey	23	178	90	Ice Hockey Men's Ice Hockey
57534	Andrey Germanovich Karev	M	Belarus	BLR	Ice Hockey	25	180	90	Ice Hockey Men's Ice Hockey
57415	Iveta Karafitov	F	Slovakia	SVK	Ice Hockey	21	174	66	Ice Hockey Women's Ice Hockey
57378	Jana Kapustov	F	Slovakia	SVK	Ice Hockey	26	171	65	Ice Hockey Women's Ice Hockey
57377	Aleksandra Vitalyevna Kapustina	F	Russia	RUS	Ice Hockey	25	166	74	Ice Hockey Women's Ice Hockey
57313	Niko Klaus Petteri Kapanen	M	Finland	FIN	Ice Hockey	31	177	80	Ice Hockey Men's Ice Hockey
57183	Patrick Timothy Kane	M	United States	USA	Ice Hockey	21	180	82	Ice Hockey Men's Ice Hockey
56993	Aleksey Nikolayevich Kalyuzhny	M	Belarus	BLR	Ice Hockey	32	178	79	Ice Hockey Men's Ice Hockey
56866	Dmitry Vladimirovich Kalinin	M	Russia	RUS	Ice Hockey	29	191	91	Ice Hockey Men's Ice Hockey
56505	Tom Kaberle	M	Czech Republic	CZE	Ice Hockey	31	185	97	Ice Hockey Men's Ice Hockey
56365	Petra Jurov	F	Slovakia	SVK	Ice Hockey	22	170	66	Ice Hockey Women's Ice Hockey
